Id,DurableId,LastModifiedDate,LastModifiedById,QualifiedApiName,NamespacePrefix,DeveloperName,MasterLabel,Label,PluralLabel,DefaultCompactLayoutId,IsCustomizable,IsApexTriggerable,IsWorkflowEnabled,IsProcessEnabled,IsCompactLayoutable,DeploymentStatus,KeyPrefix,IsCustomSetting,IsDeprecatedAndHidden,IsReplicateable,IsRetrieveable,IsSearchLayoutable,IsSearchable,IsTriggerable,IsIdEnabled,IsEverCreatable,IsEverUpdatable,IsEverDeletable,IsFeedEnabled,IsQueryable,IsMruEnabled,DetailUrl,EditUrl,NewUrl,EditDefinitionUrl,HelpSettingPageName,HelpSettingPageUrl,RunningUserEntityAccessId,PublisherId,IsLayoutable,RecordTypesSupported,InternalSharingModel,ExternalSharingModel,HasSubtypes,IsSubtype,IsAutoActivityCaptureEnabled,IsInterface,ImplementsInterfaces,ImplementedBy,ExtendsInterfaces,ExtendedBy,DefaultImplementation
000000000000000AAA,ExpressionFilterCriteria,,,ExpressionFilterCriteria,,ExpressionFilterCriteria,ExpressionFilterCriteria,ExpressionFilterCriteria,ExpressionFilterCriteria,,False,False,True,False,False,,8BM,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/8BM/e,,,,ExpressionFilterCriteria.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ExpressionFilterCriteria/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,IframeWhiteListUrl,,,IframeWhiteListUrl,,IframeWhiteListUrl,Trusted Domain for Inline Frames,Trusted Domain for Inline Frames,Trusted Domains for Inline Frames,,False,False,False,False,False,,6TS,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/6TS/e,,,,IframeWhiteListUrl.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Image,,,Image,,Image,Image,Image,Images,Image.SYSTEM,True,True,True,True,True,,4YL,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/4YL/e,,,,Image.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Image/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,ImageShare,,,ImageShare,,ImageShare,Image Share,Image Share,Image Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,ImageShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ImageHistory,,,ImageHistory,,ImageHistory,Image History,Image History,Image History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,ImageHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ImageFeed,,,ImageFeed,,ImageFeed,Image Feed,Image Feed,Image Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,ImageFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ManagedContentSpace,,,ManagedContentSpace,,ManagedContentSpace,Managed Content Space,Managed Content Space,Managed Content Spaces,,False,False,False,False,False,,0Zu,False,False,True,True,False,False,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0Zu/e,,,,ManagedContentSpace.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,MyDomainDiscoverableLogin,,,MyDomainDiscoverableLogin,,MyDomainDiscoverableLogin,My Domain Discoverable Login,My Domain Discoverable Login,My Domain Discoverable Logins,,False,False,False,False,False,,4hy,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/4hy/e,,,,MyDomainDiscoverableLogin.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PaymentAuthorization,,,PaymentAuthorization,,PaymentAuthorization,Payment Authorization,Payment Authorization,Payment Authorizations,PaymentAuthorization.SYSTEM,True,False,False,False,True,,0Xc,False,False,True,True,False,False,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0Xc/e,,,,PaymentAuthorization.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/PaymentAuthorization/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PaymentGatewayLog,,,PaymentGatewayLog,,PaymentGatewayLog,Payment Gateway Log,Payment Gateway Log,Payment Gateway Logs,PaymentGatewayLog.SYSTEM,False,False,False,False,True,,0Xt,False,False,True,True,False,False,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0Xt/e,,,,PaymentGatewayLog.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/PaymentGatewayLog/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PaymentGroup,,,PaymentGroup,,PaymentGroup,Payment Group,Payment Group,Payment Groups,PaymentGroup.SYSTEM,True,False,False,False,True,,9zx,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/9zx/e,,,,PaymentGroup.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/PaymentGroup/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PermissionSetGroupComponent,,,PermissionSetGroupComponent,,PermissionSetGroupComponent,Permission Set Group Component,Permission Set Group Component,Permission Set Group Components,,False,False,False,False,False,,0PM,False,False,False,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/0PM/e,,,,PermissionSetGroupComponent.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PlatformStatusAlertEvent,,,PlatformStatusAlertEvent,,PlatformStatusAlertEvent,Platform Status Alert Event,Platform Status Alert Event,Platform Status Alert Events,,False,True,False,False,False,,0V2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0V2/e,,,,PlatformStatusAlertEvent.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Recommendation,,,Recommendation,,Recommendation,Recommendation,Recommendation,Recommendations,Recommendation.SYSTEM,True,True,False,False,True,,0pr,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0pr/e,,,,Recommendation.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Recommendation/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,RecommendationChangeEvent,,,RecommendationChangeEvent,,RecommendationChangeEvent,Recommendation Change Event,Recommendation Change Event,Recommendation Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,RecommendationChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AIPredictionEvent,,,AIPredictionEvent,,AIPredictionEvent,AI Prediction Event,AI Prediction Event,AI Prediction Events,,False,True,False,False,False,,0ae,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0ae/e,,,,AIPredictionEvent.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AsyncOperationEvent,,,AsyncOperationEvent,,AsyncOperationEvent,Async Operation Event,Async Operation Event,Async Operation Events,,False,True,False,False,False,,0Xw,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0Xw/e,,,,AsyncOperationEvent.005dM000004WE3FQAW,Conduit,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AsyncOperationStatus,,,AsyncOperationStatus,,AsyncOperationStatus,Async Operation Status,Async Operation Status,Async Operation Status,,False,True,False,False,False,,0YD,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0YD/e,,,,AsyncOperationStatus.005dM000004WE3FQAW,Conduit,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AuthorizationForm,,,AuthorizationForm,,AuthorizationForm,Authorization Form,Authorization Form,Authorization Forms,AuthorizationForm.SYSTEM,True,True,True,True,True,,0cI,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0cI/e,,,,AuthorizationForm.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AuthorizationForm/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormShare,,,AuthorizationFormShare,,AuthorizationFormShare,Authorization Form Share,Authorization Form Share,Authorization Form Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,AuthorizationFormShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormHistory,,,AuthorizationFormHistory,,AuthorizationFormHistory,Authorization Form History,Authorization Form History,Authorization Form History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,AuthorizationFormHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormConsent,,,AuthorizationFormConsent,,AuthorizationFormConsent,Authorization Form Consent,Authorization Form Consent,Authorization Form Consents,AuthorizationFormConsent.SYSTEM,True,True,True,True,True,,0cK,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0cK/e,,,,AuthorizationFormConsent.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AuthorizationFormConsent/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormConsentShare,,,AuthorizationFormConsentShare,,AuthorizationFormConsentShare,Authorization Form Consent Share,Authorization Form Consent Share,Authorization Form Consent Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,AuthorizationFormConsentShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormConsentHistory,,,AuthorizationFormConsentHistory,,AuthorizationFormConsentHistory,Authorization Form Consent History,Authorization Form Consent History,Authorization Form Consent History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,AuthorizationFormConsentHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormConsentChangeEvent,,,AuthorizationFormConsentChangeEvent,,AuthorizationFormConsentChangeEvent,Authorization Form Consent Change Event,Authorization Form Consent Change Event,Authorization Form Consent Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,AuthorizationFormConsentChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormDataUse,,,AuthorizationFormDataUse,,AuthorizationFormDataUse,Authorization Form Data Use,Authorization Form Data Use,Authorization Form Data Uses,AuthorizationFormDataUse.SYSTEM,True,True,True,True,True,,0cM,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0cM/e,,,,AuthorizationFormDataUse.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AuthorizationFormDataUse/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormDataUseShare,,,AuthorizationFormDataUseShare,,AuthorizationFormDataUseShare,Authorization Form Data Use Share,Authorization Form Data Use Share,Authorization Form Data Use Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,AuthorizationFormDataUseShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormDataUseHistory,,,AuthorizationFormDataUseHistory,,AuthorizationFormDataUseHistory,Authorization Form Data Use History,Authorization Form Data Use History,Authorization Form Data Use History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,AuthorizationFormDataUseHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormText,,,AuthorizationFormText,,AuthorizationFormText,Authorization Form Text,Authorization Form Text,Authorization Form Texts,AuthorizationFormText.SYSTEM,True,True,True,True,True,,0cN,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0cN/e,,,,AuthorizationFormText.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AuthorizationFormText/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormTextHistory,,,AuthorizationFormTextHistory,,AuthorizationFormTextHistory,Authorization Form Text History,Authorization Form Text History,Authorization Form Text History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,AuthorizationFormTextHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,AuthorizationFormTextFeed,,,AuthorizationFormTextFeed,,AuthorizationFormTextFeed,Authorization Form Text Feed,Authorization Form Text Feed,Authorization Form Text Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,AuthorizationFormTextFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,EnhancedLetterhead,,,EnhancedLetterhead,,EnhancedLetterhead,Enhanced Letterhead,Enhanced Letterhead,Enhanced Letterheads,EnhancedLetterhead.SYSTEM,False,False,False,False,True,,0Rn,False,False,True,True,True,True,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0Rn/e,,,,EnhancedLetterhead.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EnhancedLetterheadFeed,,,EnhancedLetterheadFeed,,EnhancedLetterheadFeed,Enhanced Letterhead Feed,Enhanced Letterhead Feed,Enhanced Letterhead Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,EnhancedLetterheadFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,FlowDefinitionView,,,FlowDefinitionView,,FlowDefinitionView,Flow Definition,Flow Definition,Flow Definitions,,False,False,False,False,False,,3dd,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/3dd/e,,,,FlowDefinitionView.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,FlowVariableView,,,FlowVariableView,,FlowVariableView,Flow Variable,Flow Variable,Flow Variables,,False,False,False,False,False,,3ad,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/3ad/e,,,,FlowVariableView.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,FlowVersionView,,,FlowVersionView,,FlowVersionView,Flow Version,Flow Version,Flow Versions,,False,False,False,False,False,,3vd,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/3vd/e,,,,FlowVersionView.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
